Año,Mes,Población total,Población de 15 años y más,Población económicamente activa (PEA),PEA Ocupada,PEA Desocupada,Población no económicamente activa (PNEA),PNEA Disponible,PNEA No disponible,3. Población ocupada por,3.1 Posición en la ocupación,Trabajadores subordinados y remunerados,Empleadores,Trabajadores por cuenta propia,Trabajadores no remunerados,No especificado,3.2 Sector de actividad económica,Primario,"Agricultura, ganadería, silvicultura, caza y pesca",Secundario ,"Industria extractiva, de la electricidad y manufacturera",Construcción,Terciario,Comercio,"Restaurantes y servicios de alojamiento, transportes, comunicaciones, correo y almacenamiento","Servicios profesionales, financieros y corporativos","Servicios sociales, gobierno y organismos internacionales",Servicios diversos,No especificado,3.3 Nivel de ingresos,Hasta un salario mínimo,Más de 1 hasta 2 salarios mínimos,Más de 2 hasta 3 salarios mínimos,Más de 3 hasta 5 salarios mínimos,Más de 5 salarios mínimos,No recibe ingresos,No especificado,3.6 Ámbito y tamaño de la unidad económica,Ámbito agropecuario,Ámbito no agropecuario,Micronegocios,Pequeños establecimientos,Medianos establecimientos,Grandes establecimientos,Gobierno y otros,No especificado,3.7 Distribución por tipo de unidad económica,Empresas y negocios,Instituciones,Sector de los hogares,Situaciones de carácter especial y no especificadas,3.8 Condición de informalidad,Ocupación formal,Ocupación informal,Sector informal,Fuera de sector informal,Tasa de desocupación de la población económicamente activa
2017.00,Abr,123265109.00,91258811.00,53776408.00,51913214.00,1863194.00,37482403.00,6046991.00,31435412.00,51913214.00,51913214.00,35507161.00,2471321.00,11463533.00,2471199.00,0.00,51913214.00,6627848.00,6627848.00,13376646.00,9183591.00,4193055.00,31655987.00,9557481.00,6496544.00,3633535.00,6516867.00,5451560.00,252733.00,51913214.00,7459368.00,14051794.00,10886322.00,6739866.00,2751971.00,3193140.00,6830753.00,51913214.00,6627848.00,43344547.00,20750185.00,7949325.00,5119413.00,4755039.00,4770585.00,1940819.00,51913214.00,27678383.00,6537421.00,17486455.00,210955.00,51913214.00,22807026.00,29106188.00,13711315.00,15394873.00,
2017.00,May,123364482.00,91298864.00,54253673.00,52321012.00,1932661.00,37045191.00,5610038.00,31435153.00,52321012.00,52321012.00,35885879.00,2345308.00,11659824.00,2430001.00,0.00,52321012.00,6585434.00,6585434.00,13348449.00,9145223.00,4203226.00,32068893.00,9571463.00,6651655.00,3898268.00,6542974.00,5404533.00,318236.00,52321012.00,7702650.00,13925457.00,10790777.00,6529212.00,2836164.00,3330589.00,7206163.00,52321012.00,6585434.00,43699993.00,20828044.00,8142566.00,5201491.00,4601511.00,4926381.00,2035585.00,52321012.00,27179763.00,6644525.00,18198686.00,298038.00,52321012.00,22733352.00,29587660.00,14250934.00,15336726.00,
2017.00,Jun,123467677.00,91196153.00,54155697.00,52386589.00,1769108.00,37040456.00,5834757.00,31205699.00,52386589.00,52386589.00,35642401.00,2421368.00,11738293.00,2584527.00,0.00,52386589.00,6865943.00,6865943.00,13257913.00,9011237.00,4246676.00,31908312.00,9797945.00,6627816.00,3530345.00,6358196.00,5594010.00,354421.00,52386589.00,7395710.00,14253338.00,11073015.00,6536410.00,2749275.00,3509946.00,6868895.00,52386589.00,6865943.00,43583206.00,20456196.00,7785491.00,5486528.00,5024039.00,4830952.00,1937440.00,52386589.00,27500470.00,6375828.00,18175297.00,334994.00,52386589.00,22786419.00,29600170.00,13990913.00,15609257.00,
2017.00,Jul,123570634.00,91774156.00,54857325.00,52986503.00,1870822.00,36916831.00,5118719.00,31798112.00,52986503.00,52986503.00,36191601.00,2368278.00,11752530.00,2674094.00,0.00,52986503.00,6980415.00,6980415.00,13866044.00,9516197.00,4349847.00,31826594.00,9481705.00,6554104.00,3778891.00,6383523.00,5628371.00,313450.00,52986503.00,7262741.00,13898349.00,10744794.00,6769022.00,2893458.00,3717366.00,7700773.00,52986503.00,6980415.00,43906819.00,20859934.00,7989723.00,5220285.00,4928589.00,4908288.00,2099269.00,52986503.00,27996648.00,6421768.00,18270050.00,298037.00,52986503.00,22518869.00,30467634.00,13953107.00,16514527.00,
2017.00,Ago,123675147.00,91447502.00,53933411.00,52031909.00,1901502.00,37514091.00,5481803.00,32032288.00,52031909.00,52031909.00,35826400.00,2235331.00,11628110.00,2342068.00,0.00,52031909.00,7004125.00,7004125.00,13344626.00,9144442.00,4200184.00,31332893.00,9387765.00,6399916.00,3837863.00,6439826.00,5267523.00,350265.00,52031909.00,7178899.00,13644125.00,11199556.00,6743124.00,2660594.00,3176764.00,7428847.00,52031909.00,7004125.00,42971881.00,20167033.00,7900906.00,5527353.00,4708137.00,4668452.00,2055903.00,52031909.00,27648312.00,6515897.00,17553623.00,314077.00,52031909.00,22246031.00,29785878.00,13739465.00,16046413.00,
2017.00,Sep,123777624.00,91660615.00,54199466.00,52249623.00,1949843.00,37461149.00,5895782.00,31565367.00,52249623.00,52249623.00,35728484.00,2329796.00,11813109.00,2378234.00,0.00,52249623.00,6883016.00,6883016.00,13080018.00,9046560.00,4033458.00,31919709.00,9772577.00,6773717.00,3550279.00,6518337.00,5304799.00,366880.00,52249623.00,7595913.00,13563394.00,11170469.00,6480882.00,2593825.00,3451833.00,7393307.00,52249623.00,6883016.00,43228614.00,20170476.00,7824457.00,5235889.00,5202777.00,4795015.00,2137993.00,52249623.00,27165681.00,6578216.00,18183682.00,322044.00,52249623.00,22553327.00,29696296.00,14018217.00,15678079.00,
2017.00,Oct,123880080.00,92243493.00,54905452.00,52982789.00,1922663.00,37338041.00,5627676.00,31710365.00,52982789.00,52982789.00,36316982.00,2459700.00,11617758.00,2588349.00,0.00,52982789.00,6973694.00,6973694.00,13786253.00,9268422.00,4517831.00,31909508.00,9642886.00,6554871.00,3675091.00,6657067.00,5379593.00,313334.00,52982789.00,7610947.00,13714167.00,11067284.00,6867182.00,2578909.00,3423846.00,7720454.00,52982789.00,6973694.00,43733283.00,20938672.00,7993628.00,5314825.00,4735925.00,4750233.00,2275812.00,52982789.00,27559262.00,6759322.00,18416087.00,248118.00,52982789.00,22587043.00,30395746.00,14411439.00,15984307.00,
2017.00,Nov,123982575.00,91787701.00,54639895.00,52771640.00,1868255.00,37147806.00,5545703.00,31602103.00,52771640.00,52771640.00,36077181.00,2385573.00,11731973.00,2576913.00,0.00,52771640.00,7387908.00,7387908.00,13271877.00,9060535.00,4211342.00,31810904.00,9565843.00,6541750.00,3637087.00,6744242.00,5321982.00,300951.00,52771640.00,7570076.00,13396018.00,11383108.00,6659607.00,2494958.00,3473373.00,7794500.00,52771640.00,7387908.00,43234520.00,20310689.00,7902320.00,5284123.00,4869894.00,4867494.00,2149212.00,52771640.00,27728241.00,6758893.00,18020417.00,264089.00,52771640.00,22765006.00,30006634.00,14028205.00,15978429.00,
2017.00,Dic,124084702.00,92424442.00,54576878.00,52869789.00,1707089.00,37847564.00,5805290.00,32042274.00,52869789.00,52869789.00,36350242.00,2404360.00,11713963.00,2401224.00,0.00,52869789.00,6864096.00,6864096.00,13505895.00,9226179.00,4279716.00,32148680.00,9833747.00,6735094.00,3539675.00,6469853.00,5570311.00,351118.00,52869789.00,8689238.00,15549458.00,9164018.00,6541989.00,2200786.00,3303305.00,7420995.00,52869789.00,6864096.00,43968272.00,20392537.00,8057578.00,5394117.00,5157170.00,4966870.00,2037421.00,52869789.00,27720307.00,6617237.00,18224605.00,307640.00,52869789.00,22899458.00,29970331.00,14048742.00,15921589.00,
2018.00,Ene,124188289.00,92960536.00,54816081.00,52958259.00,1857822.00,38144455.00,5916613.00,32227842.00,52958259.00,52958259.00,36450120.00,2501764.00,11463093.00,2543282.00,0.00,52958259.00,6835373.00,6835373.00,13593210.00,9353848.00,4239362.00,32233180.00,9740425.00,6706030.00,3856358.00,6511287.00,5419080.00,296496.00,52958259.00,8588654.00,15192775.00,9810162.00,6608909.00,2218657.00,3278539.00,7260563.00,52958259.00,6835373.00,44003059.00,21024591.00,8151732.00,5480628.00,4833251.00,4512857.00,2119827.00,52958259.00,27869915.00,6627902.00,18206710.00,253732.00,52958259.00,22716367.00,30241892.00,14563884.00,15678008.00,
2018.00,Feb,124286454.00,92313377.00,54620960.00,52870327.00,1750633.00,37692417.00,5562594.00,32129823.00,52870327.00,52870327.00,36389301.00,2388079.00,11975873.00,2117074.00,0.00,52870327.00,6801289.00,6801289.00,13677954.00,9237764.00,4440190.00,32101417.00,9784446.00,6672549.00,3684231.00,6609921.00,5350270.00,289667.00,52870327.00,8811835.00,15382541.00,9556987.00,6686408.00,2338880.00,2849296.00,7244380.00,52870327.00,6801289.00,43993376.00,20915633.00,7924161.00,5463478.00,4978477.00,4711627.00,2075662.00,52870327.00,28105708.00,6629155.00,17869069.00,266395.00,52870327.00,23004752.00,29865575.00,14375762.00,15489813.00,
2018.00,Mar,124384893.00,92846680.00,54815555.00,53204181.00,1611374.00,38031125.00,5716854.00,32314271.00,53204181.00,53204181.00,36528179.00,2588800.00,12012454.00,2074748.00,0.00,53204181.00,6566055.00,6566055.00,13704843.00,9330046.00,4374797.00,32656561.00,9847918.00,6904185.00,3682312.00,6578443.00,5643703.00,276722.00,53204181.00,8757846.00,15403823.00,9879257.00,6714437.00,2318721.00,2841829.00,7288268.00,53204181.00,6566055.00,44524342.00,20937501.00,8130403.00,5309874.00,5148443.00,4998121.00,2113784.00,53204181.00,27966624.00,6597656.00,18399436.00,240465.00,53204181.00,23043457.00,30160724.00,14512901.00,15647823.00,2.94
2018.00,Abr,124485970.00,93393765.00,55467633.00,53582454.00,1885179.00,37926132.00,5626300.00,32299832.00,53582454.00,53582454.00,36677144.00,2505644.00,12039194.00,2360472.00,0.00,53582454.00,6523106.00,6523106.00,13793139.00,9352325.00,4440814.00,32999656.00,10174488.00,6812018.00,3798980.00,6707598.00,5506572.00,266553.00,53582454.00,8638742.00,15237233.00,9926812.00,6986042.00,2272432.00,3172120.00,7349073.00,53582454.00,6523106.00,45026731.00,21685756.00,8541155.00,5457364.00,4682749.00,4659707.00,2032617.00,53582454.00,27953704.00,6813012.00,18571265.00,244473.00,53582454.00,23268482.00,30313972.00,14882500.00,15431472.00,3.40
2018.00,May,124587260.00,92746783.00,55710231.00,53915332.00,1794899.00,37036552.00,5564558.00,31471994.00,53915332.00,53915332.00,36803122.00,2593246.00,12101304.00,2417660.00,0.00,53915332.00,7134236.00,7134236.00,13610322.00,9167703.00,4442619.00,32813977.00,10083387.00,6753397.00,3852555.00,6728602.00,5396036.00,356797.00,53915332.00,8900563.00,15195838.00,9533186.00,7043940.00,2483442.00,3359836.00,7398527.00,53915332.00,7134236.00,44612487.00,21469569.00,8069931.00,5508404.00,4927515.00,4637068.00,2168609.00,53915332.00,28368511.00,6819538.00,18398488.00,328795.00,53915332.00,23301711.00,30613621.00,14610739.00,16002882.00,3.22
2018.00,Jun,124688307.00,93179364.00,55721307.00,53834987.00,1886320.00,37458057.00,5496019.00,31962038.00,53834987.00,53834987.00,36994881.00,2565950.00,11961196.00,2312960.00,0.00,53834987.00,6590012.00,6590012.00,13755648.00,9400928.00,4354720.00,33129574.00,10120685.00,6757013.00,3870476.00,6755983.00,5625417.00,359753.00,53834987.00,8539771.00,15454394.00,9590981.00,6832695.00,2485743.00,3213196.00,7718207.00,53834987.00,6590012.00,44869009.00,20949600.00,8320260.00,5462568.00,5043434.00,5093147.00,2375966.00,53834987.00,28047685.00,6907319.00,18575750.00,304233.00,53834987.00,23411992.00,30422995.00,14576477.00,15846518.00,3.39
2018.00,Jul,124789149.00,93599144.00,55910003.00,53965655.00,1944348.00,37689141.00,5624540.00,32064601.00,53965655.00,53965655.00,36603493.00,2635540.00,12084338.00,2642284.00,0.00,53965655.00,7105571.00,7105571.00,13896226.00,9320083.00,4576143.00,32612420.00,10009408.00,6649360.00,3912178.00,6582870.00,5458604.00,351438.00,53965655.00,8263686.00,15172838.00,9845449.00,6893102.00,2316131.00,3708697.00,7765752.00,53965655.00,7105571.00,44596711.00,21246901.00,8066491.00,5578986.00,4878128.00,4826205.00,2263373.00,53965655.00,27924456.00,6665663.00,19079087.00,296449.00,53965655.00,23247757.00,30717898.00,14857698.00,15860200.00,3.48
2018.00,Ago,124891123.00,93394213.00,56023858.00,54080657.00,1943201.00,37370355.00,5621006.00,31749349.00,54080657.00,54080657.00,36597419.00,2444918.00,12386129.00,2652191.00,0.00,54080657.00,7445355.00,7445355.00,13470325.00,9232277.00,4238048.00,32806080.00,10313208.00,6813477.00,3757729.00,6423869.00,5497797.00,358897.00,54080657.00,8624016.00,14893716.00,9822390.00,7100770.00,2455304.00,3618336.00,7566125.00,54080657.00,7445355.00,44399569.00,21157661.00,8050321.00,5539424.00,4852038.00,4800125.00,2235733.00,54080657.00,28367064.00,6423968.00,18957219.00,332406.00,54080657.00,23331826.00,30748831.00,14785107.00,15963724.00,3.47
2018.00,Sep,124991699.00,93673207.00,55766618.00,53758812.00,2007806.00,37906589.00,5569478.00,32337111.00,53758812.00,53758812.00,36578173.00,2660238.00,12159366.00,2361035.00,0.00,53758812.00,6479403.00,6479403.00,13923256.00,9445046.00,4478210.00,33015016.00,10081676.00,6951992.00,4034135.00,6604584.00,5342629.00,341137.00,53758812.00,8834073.00,15100431.00,9874903.00,6796795.00,2442230.00,3133440.00,7576940.00,53758812.00,6479403.00,45109304.00,21495936.00,8315622.00,5381904.00,4974353.00,4941489.00,2170105.00,53758812.00,28170857.00,6778240.00,18501697.00,308018.00,53758812.00,23487262.00,30271550.00,14769983.00,15501567.00,3.60
2018.00,Oct,125092241.00,94046362.00,55781013.00,53974604.00,1806409.00,38265349.00,5690933.00,32574416.00,53974604.00,53974604.00,36930863.00,2540011.00,12105422.00,2398308.00,0.00,53974604.00,6480061.00,6480061.00,14110862.00,9539586.00,4571276.00,33090706.00,9941895.00,6878223.00,4117024.00,6771374.00,5382190.00,292975.00,53974604.00,8665394.00,15260578.00,9749414.00,7012987.00,2382701.00,3246919.00,7656611.00,53974604.00,6480061.00,45303662.00,21587437.00,8271371.00,5673954.00,4993785.00,4777115.00,2190881.00,53974604.00,28328536.00,6889002.00,18499040.00,258026.00,53974604.00,23769409.00,30205195.00,14840220.00,15364975.00,3.24
2018.00,Nov,125191836.00,93730708.00,56221124.00,54386367.00,1834757.00,37509584.00,5940764.00,31568820.00,54386367.00,54386367.00,36739032.00,2594540.00,12421698.00,2631097.00,0.00,54386367.00,7501052.00,7501052.00,13404214.00,9404342.00,3999872.00,33184775.00,10250019.00,6981877.00,3921780.00,6520174.00,5510925.00,296326.00,54386367.00,8722834.00,15002073.00,10110115.00,6949248.00,2550000.00,3496101.00,7555996.00,54386367.00,7501052.00,44618317.00,21322739.00,7765023.00,5683354.00,5093303.00,4753898.00,2266998.00,54386367.00,28904338.00,6489015.00,18704553.00,288461.00,54386367.00,23263144.00,31123223.00,14760753.00,16362470.00,3.26
2018.00,Dic,125291628.00,93958342.00,55859234.00,53985439.00,1873795.00,38099108.00,6068212.00,32030896.00,53985439.00,53985439.00,37130463.00,2748280.00,11597251.00,2509445.00,0.00,53985439.00,6576592.00,6576592.00,13866909.00,9524551.00,4342358.00,33265686.00,10095248.00,7356862.00,3897964.00,6487690.00,5427922.00,276252.00,53985439.00,8600144.00,14885082.00,10000939.00,6775909.00,2388316.00,3259397.00,8075652.00,53985439.00,6576592.00,45072353.00,21524838.00,8143483.00,5300352.00,5112749.00,4990931.00,2336494.00,53985439.00,28460164.00,6544417.00,18717495.00,263363.00,53985439.00,23343840.00,30641599.00,14790636.00,15850963.00,3.35
2019.00,Ene,125392852.00,94086111.00,55725422.00,53737276.00,1988146.00,38360689.00,5705504.00,32655185.00,53737276.00,53737276.00,36474872.00,2521011.00,12242891.00,2498502.00,0.00,53737276.00,6404048.00,6404048.00,13610372.00,9301809.00,4308563.00,33422625.00,10357425.00,6982859.00,3808941.00,6779870.00,5493530.00,300231.00,53737276.00,10105956.00,16866689.00,9644511.00,4638676.00,1787577.00,3236926.00,7456941.00,53737276.00,6404048.00,45111281.00,21466723.00,7988849.00,5764184.00,4958536.00,4932989.00,2221947.00,53737276.00,28250114.00,6742834.00,18475112.00,269216.00,53737276.00,23329358.00,30407918.00,14716866.00,15691052.00,3.57
2019.00,Feb,125489220.00,94268094.00,55840282.00,53997870.00,1842412.00,38427812.00,5558070.00,32869742.00,53997870.00,53997870.00,36703814.00,2535976.00,12303636.00,2454444.00,0.00,53997870.00,7036921.00,7036921.00,13438309.00,9291737.00,4146572.00,33238475.00,10376246.00,7006677.00,3972238.00,6284078.00,5599236.00,284165.00,53997870.00,10941810.00,17276000.00,9593476.00,4427344.00,1678125.00,3176242.00,6904873.00,53997870.00,7036921.00,44746306.00,21850800.00,7859942.00,5443314.00,4983761.00,4608489.00,2214643.00,53997870.00,28693415.00,6315743.00,18739163.00,249549.00,53997870.00,22866754.00,31131116.00,15077495.00,16053621.00,3.30
2019.00,Mar,125584929.00,94582766.00,56749752.00,54907971.00,1841781.00,37833014.00,5683110.00,32149904.00,54907971.00,54907971.00,37489653.00,2697544.00,12348161.00,2372613.00,0.00,54907971.00,6338324.00,6338324.00,13796095.00,9560090.00,4236005.00,34462758.00,10723268.00,7411917.00,3906910.00,6606416.00,5814247.00,310794.00,54907971.00,11086353.00,17278622.00,10220630.00,4454473.00,1752120.00,2991246.00,7124527.00,54907971.00,6338324.00,46310242.00,22367476.00,8199557.00,5383546.00,5176178.00,5183485.00,2259405.00,54907971.00,28840402.00,6641094.00,19134786.00,291689.00,54907971.00,23759316.00,31148655.00,15307852.00,15840803.00,3.25
2019.00,Abr,125683963.00,94174859.00,56211119.00,54243958.00,1967161.00,37963740.00,5960044.00,32003696.00,54243958.00,54243958.00,37035842.00,2522216.00,12357607.00,2328293.00,0.00,54243958.00,6210236.00,6210236.00,13855294.00,9362563.00,4492731.00,33898080.00,10529439.00,7089258.00,3909357.00,6640411.00,5729615.00,280348.00,54243958.00,10517510.00,17297822.00,10197666.00,4336026.00,1668002.00,3101630.00,7125302.00,54243958.00,6210236.00,45669588.00,22417072.00,8157491.00,5299988.00,4843696.00,4951341.00,2364134.00,54243958.00,28024875.00,6669687.00,19280366.00,269030.00,54243958.00,23627012.00,30616946.00,15560643.00,15056303.00,3.50
2019.00,May,125782766.00,94666931.00,56988752.00,54987230.00,2001522.00,37678179.00,5397801.00,32280378.00,54987230.00,54987230.00,37231859.00,2625435.00,12562905.00,2567031.00,0.00,54987230.00,7041634.00,7041634.00,14010507.00,9879291.00,4131216.00,33615577.00,10508398.00,7128241.00,3793372.00,6582406.00,5603160.00,319512.00,54987230.00,11184122.00,17510593.00,9692970.00,4555711.00,1836501.00,3312747.00,6894586.00,54987230.00,7041634.00,45729422.00,22104562.00,8167592.00,5465955.00,5163075.00,4828238.00,2216174.00,54987230.00,29356088.00,6565722.00,18763712.00,301708.00,54987230.00,24114666.00,30872564.00,15042265.00,15830299.00,3.51
2019.00,Jun,125881121.00,95278662.00,57633376.00,55578236.00,2055140.00,37645286.00,5590403.00,32054883.00,55578236.00,55578236.00,38029818.00,2659222.00,12434111.00,2455085.00,0.00,55578236.00,6872344.00,6872344.00,13714080.00,9485224.00,4228856.00,34665430.00,10955634.00,7314214.00,3954937.00,6707079.00,5733566.00,326382.00,55578236.00,10834588.00,17943410.00,9853460.00,4499341.00,2103591.00,3240328.00,7103518.00,55578236.00,6872344.00,46486472.00,22405705.00,8137331.00,5416875.00,5289447.00,5237114.00,2219420.00,55578236.00,29469770.00,6673386.00,19122440.00,312640.00,55578236.00,24260536.00,31317700.00,15124525.00,16193175.00,3.57
2019.00,Jul,125979461.00,94459713.00,57113253.00,54992489.00,2120764.00,37346460.00,5673399.00,31673061.00,54992489.00,54992489.00,37323109.00,2621281.00,12439605.00,2608494.00,0.00,54992489.00,6859296.00,6859296.00,13674667.00,9383130.00,4291537.00,34105513.00,10741640.00,7306190.00,3865959.00,6514770.00,5676954.00,353013.00,54992489.00,10653116.00,17955009.00,9703380.00,4630480.00,1882408.00,3590659.00,6577437.00,54992489.00,6859296.00,46027503.00,22185984.00,8221053.00,5501685.00,5068811.00,5049970.00,2105690.00,54992489.00,28893859.00,6587148.00,19163840.00,347642.00,54992489.00,24052183.00,30940306.00,15080116.00,15860190.00,3.71
2019.00,Ago,126078923.00,94923048.00,57338276.00,55196528.00,2141748.00,37584772.00,5781589.00,31803183.00,55196528.00,55196528.00,37281563.00,2670911.00,12541523.00,2702531.00,0.00,55196528.00,7366570.00,7366570.00,13946901.00,9661955.00,4284946.00,33591825.00,10577123.00,6948899.00,3861094.00,6529673.00,5675036.00,291232.00,55196528.00,11097815.00,17126638.00,10142976.00,4693134.00,1820968.00,3505052.00,6809945.00,55196528.00,7366570.00,45766837.00,22117669.00,8008072.00,5660739.00,4942212.00,5038145.00,2063121.00,55196528.00,29245096.00,6515538.00,19147980.00,287914.00,55196528.00,24058769.00,31137759.00,15112080.00,16025679.00,3.74
2019.00,Sep,126179573.00,95575190.00,57456437.00,55272975.00,2183462.00,38118753.00,6239024.00,31879729.00,55272975.00,55272975.00,37684832.00,2741747.00,12272055.00,2574341.00,0.00,55272975.00,6753487.00,6753487.00,13895689.00,9541190.00,4354499.00,34316926.00,10616754.00,7317179.00,4082046.00,6770273.00,5530674.00,306873.00,55272975.00,11143109.00,17483140.00,10068373.00,4594072.00,1680982.00,3362348.00,6940951.00,55272975.00,6753487.00,46225543.00,22247695.00,8103482.00,5642636.00,5036519.00,5195211.00,2293945.00,55272975.00,28991799.00,6762896.00,19227469.00,290811.00,55272975.00,23996630.00,31276345.00,15302424.00,15973921.00,3.80
2019.00,Oct,126274019.00,94963564.00,57193109.00,55106388.00,2086721.00,37770455.00,5645696.00,32124759.00,55106388.00,55106388.00,37436955.00,2535859.00,12721038.00,2412536.00,0.00,55106388.00,6397670.00,6397670.00,13581489.00,9516440.00,4065049.00,34783910.00,10892048.00,7338485.00,3949613.00,6900738.00,5703026.00,343319.00,55106388.00,11027435.00,17387540.00,9930055.00,4905648.00,2001679.00,3293043.00,6560988.00,55106388.00,6397670.00,46496583.00,22676670.00,8106820.00,5704938.00,5036891.00,4971264.00,2212135.00,55106388.00,28677901.00,6898861.00,19199916.00,329710.00,55106388.00,24099615.00,31006773.00,15389825.00,15616948.00,3.65
2019.00,Nov,126371137.00,95541668.00,57830796.00,55840498.00,1990298.00,37710872.00,5983976.00,31726896.00,55840498.00,55840498.00,38162851.00,2742279.00,12351812.00,2583556.00,0.00,55840498.00,7508592.00,7508592.00,13978803.00,9827379.00,4151424.00,34054404.00,10575565.00,7185502.00,3848053.00,6697309.00,5747975.00,298699.00,55840498.00,11212427.00,17620483.00,10010294.00,5061274.00,2019921.00,3366859.00,6549240.00,55840498.00,7508592.00,45948822.00,21841369.00,8135346.00,5662770.00,5094849.00,5214488.00,2383084.00,55840498.00,29776970.00,6705426.00,19065102.00,293000.00,55840498.00,24529626.00,31310872.00,14913737.00,16397135.00,3.44
2019.00,Dic,126468339.00,96016767.00,57770046.00,56091351.00,1678695.00,38246721.00,5991629.00,32255092.00,56091351.00,56091351.00,38311123.00,2742505.00,12463812.00,2573911.00,0.00,56091351.00,6768798.00,6768798.00,13690451.00,9349917.00,4340534.00,35322349.00,11270010.00,7458958.00,3987504.00,6877602.00,5728275.00,309753.00,56091351.00,10978288.00,17588572.00,10125807.00,4948079.00,2007061.00,3391385.00,7052159.00,56091351.00,6768798.00,47041702.00,22634590.00,8353742.00,5778495.00,4986464.00,5288411.00,2280851.00,56091351.00,29636935.00,6960799.00,19206467.00,287150.00,56091351.00,24633384.00,31457967.00,15290194.00,16167773.00,2.91
2020.00,Ene,126566858.00,95406712.00,57005481.00,54844566.00,2160915.00,38401231.00,5634458.00,32766773.00,54844566.00,54844566.00,37509206.00,2529033.00,12446133.00,2360194.00,0.00,54844566.00,6365928.00,6365928.00,13539283.00,9361442.00,4177841.00,34608070.00,10762321.00,7237604.00,3875184.00,6851004.00,5881957.00,331285.00,54844566.00,12320312.00,19546323.00,8541483.00,3462537.00,1291602.00,3187234.00,6495075.00,54844566.00,6365928.00,46446030.00,21966958.00,8617946.00,5483533.00,5285682.00,5091911.00,2032608.00,54844566.00,28576272.00,6916997.00,19023161.00,328136.00,54844566.00,24000316.00,30844250.00,15206708.00,15637542.00,3.79
2020.00,Feb,126661947.00,96147280.00,57812506.00,55747907.00,2064599.00,38334774.00,5674205.00,32660569.00,55747907.00,55747907.00,38008312.00,2807409.00,12756312.00,2175874.00,0.00,55747907.00,7074360.00,7074360.00,13965901.00,9598229.00,4367672.00,34394564.00,10626326.00,7254430.00,3883334.00,6886885.00,5743589.00,313082.00,55747907.00,13020725.00,19783334.00,8388344.00,3769106.00,1547349.00,2859176.00,6379873.00,55747907.00,7074360.00,46512508.00,22454363.00,8377432.00,5289463.00,5140975.00,5250275.00,2161039.00,55747907.00,29391326.00,6935344.00,19115538.00,305699.00,55747907.00,24397281.00,31350626.00,15346503.00,16004123.00,3.57
2020.00,Mar,126756307.00,96113330.00,57442288.00,55755648.00,1686640.00,38671042.00,5897317.00,32773725.00,55755648.00,55755648.00,38766747.00,2839748.00,12035777.00,2113376.00,0.00,55755648.00,6328001.00,6328001.00,13827145.00,9502707.00,4324438.00,35257011.00,10970838.00,7303184.00,4076706.00,7230242.00,5676041.00,343491.00,55755648.00,12261220.00,20201686.00,8916740.00,3979070.00,1737997.00,2678077.00,5980858.00,55755648.00,6328001.00,47262992.00,22772069.00,8491529.00,5489261.00,5111781.00,5398352.00,2164655.00,55755648.00,29755698.00,7225040.00,18453289.00,321621.00,55755648.00,24708812.00,31046836.00,15028180.00,16018656.00,2.94
2020.00,Apr,126852639.00,95628637.00,45417952.00,43294807.00,2123145.00,50210685.00,19969503.00,30241182.00,43294807.00,43294807.00,32433529.00,2281263.00,7739203.00,840812.00,0.00,43294807.00,5421646.00,5421646.00,10127306.00,7484703.00,2642603.00,27591360.00,7210862.00,5058994.00,3738281.00,6559291.00,5023932.00,154495.00,43294807.00,11164082.00,15125268.00,6320770.00,3338178.00,1181033.00,1262712.00,4902764.00,43294807.00,5421646.00,35712090.00,14728312.00,6210805.00,5041030.00,3804777.00,5927166.00,2161071.00,43294807.00,24345605.00,6703799.00,12097182.00,148221.00,N/A,N/A,N/A,N/A,N/A,4.67
2020.00,May,126948647.00,95866594.00,45485898.00,43578792.00,1907106.00,50380696.00,19365307.00,31015389.00,43578792.00,43578792.00,31507751.00,1960357.00,8285341.00,1825343.00,0.00,43578792.00,5456407.00,5456407.00,10246835.00,7358179.00,2888656.00,27662260.00,7580761.00,5647277.00,3102019.00,6680318.00,4651885.00,213290.00,43578792.00,11181813.00,14317521.00,5530918.00,3265560.00,1136434.00,2238754.00,5907792.00,43578792.00,5456407.00,36171395.00,16470945.00,5618414.00,4705279.00,3472987.00,5903770.00,1950990.00,43578792.00,23318457.00,6493403.00,13581227.00,185705.00,N/A,N/A,N/A,N/A,N/A,4.19
2020.00,Jun,127044415.00,96282311.00,51136700.00,48328185.00,2808515.00,45145611.00,13228956.00,31916655.00,48328185.00,48328185.00,34243211.00,2166562.00,9849519.00,2068893.00,0.00,48328185.00,6375759.00,6375759.00,11291714.00,7748046.00,3543668.00,30481941.00,9000960.00,5421508.00,3650066.00,6868948.00,5540459.00,178771.00,48328185.00,11504087.00,17809805.00,6422508.00,3074880.00,1093615.00,2452855.00,5970435.00,48328185.00,6375759.00,39856238.00,17636094.00,6874073.00,5503735.00,4098217.00,5744119.00,2096188.00,48328185.00,25600220.00,6904300.00,15645263.00,178402.00,N/A,N/A,N/A,N/A,N/A,5.49
